MsgID.LOCAL_VELOCITY,1520095808.7657559,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520095808.7662456,-0.1403452,0.0259786,-0.0344332
MsgID.LOCAL_VELOCITY,1520095808.7662456,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520095808.7667472,-121.9939342,37.4137428,0.0070000
MsgID.LOCAL_VELOCITY,1520095808.7667472,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520095808.7667472,0.0854938,0.0332429,-0.0074536
MsgID.LOCAL_VELOCITY,1520095808.7667472,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_HOME,1520095808.7672527,-121.9939346,37.4137420,0.0000000
MsgID.STATE,1520095808.7677476,False,False
MsgID.GLOBAL_POSITION,1520095808.7687476,-121.9939317,37.4137419,-0.0080000
MsgID.LOCAL_VELOCITY,1520095808.7687476,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520095808.7697697,-0.0112989,0.2527348,0.0083863
MsgID.LOCAL_VELOCITY,1520095808.7697697,0.0000000,0.0000000,-0.0000000
MsgID.LOCAL_POSITION,1520095808.9822505,0.0311085,0.2866349,-0.1477542
MsgID.LOCAL_VELOCITY,1520095808.9822505,-0.0050257,-0.0003339,-1.5991951
MsgID.GLOBAL_POSITION,1520095808.9832499,-121.9939314,37.4137423,0.1470000
MsgID.LOCAL_VELOCITY,1520095808.9832499,0.0000000,0.0000000,-1.5900000
MsgID.GLOBAL_POSITION,1520095809.2317486,-121.9939320,37.4137433,0.6550000
MsgID.LOCAL_VELOCITY,1520095809.2317486,-0.0200000,0.0000000,-2.7000000
MsgID.LOCAL_POSITION,1520095809.2322526,0.1469352,0.2336737,-0.6554986
MsgID.LOCAL_VELOCITY,1520095809.2322526,-0.0265014,-0.0054011,-2.7031934
MsgID.LOCAL_POSITION,1520095809.4867830,0.0059823,0.0864214,-1.5097812
MsgID.LOCAL_VELOCITY,1520095809.4867830,-0.0388827,0.0044898,-3.2634804
MsgID.GLOBAL_POSITION,1520095809.4962564,-121.9939336,37.4137421,1.5090000
MsgID.LOCAL_VELOCITY,1520095809.4962564,-0.0300000,0.0000000,-3.2600000
MsgID.STATE,1520095809.5172503,True,True
MsgID.GLOBAL_HOME,1520095809.5187662,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520095809.7357829,0.0052773,0.0824064,-2.2753336
MsgID.LOCAL_VELOCITY,1520095809.7357829,-0.0153953,0.0047844,-3.6111658
MsgID.GLOBAL_POSITION,1520095809.7377555,-121.9939337,37.4137421,2.2750000
MsgID.LOCAL_VELOCITY,1520095809.7377555,-0.0100000,0.0000000,-3.6100000
MsgID.LOCAL_POSITION,1520095809.9832475,0.1255924,0.0671327,-3.2642317
MsgID.LOCAL_VELOCITY,1520095809.9832475,0.0138285,0.0023324,-2.2877853
MsgID.GLOBAL_POSITION,1520095809.9837437,-121.9939338,37.4137431,3.2640000
MsgID.LOCAL_VELOCITY,1520095809.9837437,0.0100000,0.0000000,-2.2800000
MsgID.GLOBAL_POSITION,1520095810.2351563,-121.9939323,37.4137430,3.5350000
MsgID.LOCAL_VELOCITY,1520095810.2351563,0.0800000,0.0000000,0.2100000
MsgID.LOCAL_POSITION,1520095810.2361691,0.1098117,0.2020812,-3.5357554
MsgID.LOCAL_VELOCITY,1520095810.2361691,0.0882028,0.0015544,0.2158951
MsgID.LOCAL_POSITION,1520095810.9416513,-0.0274224,0.2253229,-3.3435676
MsgID.LOCAL_VELOCITY,1520095810.9416513,0.7906575,-0.0158199,1.2750545
MsgID.GLOBAL_POSITION,1520095810.9421577,-121.9939320,37.4137418,3.3430000
MsgID.LOCAL_VELOCITY,1520095810.9421577,0.7900000,-0.0100000,1.2700000
MsgID.STATE,1520095810.9441569,True,True
MsgID.GLOBAL_HOME,1520095810.9461563,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520095810.9466560,-121.9939345,37.4137436,3.0580000
MsgID.LOCAL_VELOCITY,1520095810.9466560,1.5100000,-0.0300000,1.5600000
MsgID.LOCAL_POSITION,1520095810.9476802,0.1789817,0.0081594,-3.0586758
MsgID.LOCAL_VELOCITY,1520095810.9476802,1.5159720,-0.0344176,1.5647247
MsgID.GLOBAL_POSITION,1520095810.9861479,-121.9939329,37.4137515,2.7430000
MsgID.LOCAL_VELOCITY,1520095810.9861479,3.2300000,-0.0500000,0.4000000
MsgID.LOCAL_POSITION,1520095810.9866493,1.0570370,0.1532489,-2.7436202
MsgID.LOCAL_VELOCITY,1520095810.9866493,3.2378588,-0.0581463,0.4005226
MsgID.GLOBAL_POSITION,1520095811.2376564,-121.9939322,37.4137618,2.8020000
MsgID.LOCAL_VELOCITY,1520095811.2376564,4.8300000,-0.0700000,-0.8100000
MsgID.LOCAL_POSITION,1520095811.2396789,2.2016053,0.2105148,-2.8023667
MsgID.LOCAL_VELOCITY,1520095811.2396789,4.8312669,-0.0733867,-0.8174940
MsgID.GLOBAL_POSITION,1520095811.4876723,-121.9939341,37.4137726,2.9700000
MsgID.LOCAL_VELOCITY,1520095811.4876723,5.4700000,-0.0900000,-0.6800000
MsgID.LOCAL_POSITION,1520095811.4881639,3.3959672,0.0436634,-2.9703786
MsgID.LOCAL_VELOCITY,1520095811.4881639,5.4763107,-0.0933639,-0.6878014
MsgID.STATE,1520095811.5161598,True,True
MsgID.GLOBAL_HOME,1520095811.5171642,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520095811.7381570,-121.9939357,37.4137857,3.0180000
MsgID.LOCAL_VELOCITY,1520095811.7381570,5.8000000,-0.0800000,0.0600000
MsgID.LOCAL_POSITION,1520095811.7391744,4.8528452,-0.0999360,-3.0186069
MsgID.LOCAL_VELOCITY,1520095811.7391744,5.8010244,-0.0843613,0.0642235
MsgID.LOCAL_POSITION,1520095811.9906816,6.2731886,0.0581920,-2.9500737
MsgID.LOCAL_VELOCITY,1520095811.9906816,6.2849059,-0.0241933,0.1594967
MsgID.GLOBAL_POSITION,1520095811.9926522,-121.9939339,37.4137985,2.9500000
MsgID.LOCAL_VELOCITY,1520095811.9926522,6.2800000,-0.0200000,0.1500000
MsgID.GLOBAL_POSITION,1520095812.2411783,-121.9939332,37.4138119,2.9090000
MsgID.LOCAL_VELOCITY,1520095812.2411783,6.3600000,-0.0200000,-0.0100000
MsgID.LOCAL_POSITION,1520095812.2441649,7.7679853,0.1265200,-2.9090917
MsgID.LOCAL_VELOCITY,1520095812.2441649,6.3648586,-0.0221846,-0.0115147
MsgID.GLOBAL_POSITION,1520095812.4901485,-121.9939325,37.4138246,2.9330000
MsgID.LOCAL_VELOCITY,1520095812.4901485,5.0100000,-0.1100000,-0.1900000
MsgID.LOCAL_POSITION,1520095812.4906504,9.1803408,0.1883287,-2.9335699
MsgID.LOCAL_VELOCITY,1520095812.4906504,5.0135226,-0.1139391,-0.1944934
MsgID.GLOBAL_HOME,1520095812.5191908,-121.9939346,37.4137420,0.0000000
MsgID.STATE,1520095812.5221884,True,True
MsgID.GLOBAL_POSITION,1520095812.7416523,-121.9939350,37.4138336,2.9840000
MsgID.LOCAL_VELOCITY,1520095812.7416523,2.8600000,-0.2000000,-0.0600000
MsgID.LOCAL_POSITION,1520095812.7431726,10.1770945,-0.0392346,-2.9843307
MsgID.LOCAL_VELOCITY,1520095812.7431726,2.8607249,-0.2022393,-0.0609931
MsgID.LOCAL_POSITION,1520095812.9951570,10.8711300,0.0559465,-2.9986460
MsgID.LOCAL_VELOCITY,1520095812.9951570,1.7548525,0.2565427,0.1774726
MsgID.GLOBAL_POSITION,1520095812.9956527,-121.9939340,37.4138399,2.9980000
MsgID.LOCAL_VELOCITY,1520095812.9956527,1.7500000,0.2500000,0.1700000
MsgID.GLOBAL_POSITION,1520095813.2421503,-121.9939329,37.4138433,2.9860000
MsgID.LOCAL_VELOCITY,1520095813.2421503,1.3800000,1.3300000,0.2400000
MsgID.LOCAL_POSITION,1520095813.2436750,11.2557783,0.1489338,-2.9860380
MsgID.LOCAL_VELOCITY,1520095813.2436750,1.3878125,1.3344390,0.2442730
MsgID.GLOBAL_POSITION,1520095813.4916546,-121.9939288,37.4138463,2.9840000
MsgID.LOCAL_VELOCITY,1520095813.4916546,0.8900000,2.4800000,0.2000000
MsgID.LOCAL_POSITION,1520095813.4926496,11.5820837,0.5176233,-2.9842410
MsgID.LOCAL_VELOCITY,1520095813.4926496,0.8972189,2.4880714,0.2032041
MsgID.GLOBAL_HOME,1520095813.5181489,-121.9939346,37.4137420,0.0000000
MsgID.STATE,1520095813.5186498,True,True
MsgID.LOCAL_POSITION,1520095813.7431595,11.8617258,1.4281558,-2.9840279
MsgID.LOCAL_VELOCITY,1520095813.7431595,0.4376949,3.3061223,0.2192045
MsgID.GLOBAL_POSITION,1520095813.7436557,-121.9939185,37.4138488,2.9840000
MsgID.LOCAL_VELOCITY,1520095813.7436557,0.4300000,3.3000000,0.2100000
MsgID.LOCAL_POSITION,1520095813.9971781,11.8043852,2.4880517,-2.9699976
MsgID.LOCAL_VELOCITY,1520095813.9971781,-0.0668916,4.1553941,0.1927919
MsgID.GLOBAL_POSITION,1520095813.9976521,-121.9939066,37.4138483,2.9690000
MsgID.LOCAL_VELOCITY,1520095813.9976521,-0.0600000,4.1500000,0.1900000
MsgID.LOCAL_POSITION,1520095814.2451859,11.6089048,3.3486755,-2.9540467
MsgID.LOCAL_VELOCITY,1520095814.2451859,-0.4408866,4.7695422,0.1374811
MsgID.GLOBAL_POSITION,1520095814.2471607,-121.9938969,37.4138465,2.9540000
MsgID.LOCAL_VELOCITY,1520095814.2471607,-0.4400000,4.7600000,0.1300000
MsgID.LOCAL_POSITION,1520095814.4957006,11.4868889,4.6043558,-2.9419968
MsgID.LOCAL_VELOCITY,1520095814.4957006,-0.8618775,5.4761591,0.0347271
MsgID.GLOBAL_POSITION,1520095814.4966950,-121.9938828,37.4138454,2.9410000
MsgID.LOCAL_VELOCITY,1520095814.4966950,-0.8600000,5.4700000,0.0300000
MsgID.GLOBAL_HOME,1520095814.5191913,-121.9939346,37.4137420,0.0000000
MsgID.STATE,1520095814.5216947,True,True
MsgID.LOCAL_POSITION,1520095814.7466838,11.3524227,6.0618329,-2.9386635
MsgID.LOCAL_VELOCITY,1520095814.7466838,-1.2523618,6.0840964,-0.1437149
MsgID.GLOBAL_POSITION,1520095814.7476854,-121.9938664,37.4138442,2.9380000
MsgID.LOCAL_VELOCITY,1520095814.7476854,-1.2500000,6.0800000,-0.1400000
MsgID.LOCAL_POSITION,1520095815.0006871,10.8008413,7.8876266,-2.9462008
MsgID.LOCAL_VELOCITY,1520095815.0006871,-1.6952130,6.1907444,-0.1578819
MsgID.GLOBAL_POSITION,1520095815.0026977,-121.9938458,37.4138392,2.9460000
MsgID.LOCAL_VELOCITY,1520095815.0026977,-1.6900000,6.1900000,-0.1500000
MsgID.LOCAL_POSITION,1520095815.2531788,10.3049898,9.1428623,-2.9402561
MsgID.LOCAL_VELOCITY,1520095815.2531788,-1.6340573,4.9842186,-0.1305365
MsgID.GLOBAL_POSITION,1520095815.2561803,-121.9938317,37.4138348,2.9400000
MsgID.LOCAL_VELOCITY,1520095815.2561803,-1.6300000,4.9800000,-0.1300000
MsgID.LOCAL_POSITION,1520095815.5036979,9.9917612,9.9528322,-2.9209802
MsgID.LOCAL_VELOCITY,1520095815.5036979,-1.0831467,3.1505558,-0.1723780
MsgID.GLOBAL_POSITION,1520095815.5051796,-121.9938226,37.4138319,2.9200000
MsgID.LOCAL_VELOCITY,1520095815.5051796,-1.0800000,3.1400000,-0.1700000
MsgID.STATE,1520095815.5192022,True,True
MsgID.GLOBAL_HOME,1520095815.5212018,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520095815.7541943,9.9324417,10.8256159,-2.9380517
MsgID.LOCAL_VELOCITY,1520095815.7541943,-1.0135952,1.6965899,-0.2922050
MsgID.GLOBAL_POSITION,1520095815.7551842,-121.9938128,37.4138314,2.9380000
MsgID.LOCAL_VELOCITY,1520095815.7551842,-1.0100000,1.6900000,-0.2900000
MsgID.LOCAL_POSITION,1520095816.0031784,9.6959639,11.0723848,-2.9592533
MsgID.LOCAL_VELOCITY,1520095816.0031784,-2.0029173,1.2960814,-0.1742231
MsgID.GLOBAL_POSITION,1520095816.0036736,-121.9938100,37.4138292,2.9590000
MsgID.LOCAL_VELOCITY,1520095816.0036736,-2.0100000,1.2900000,-0.1700000
MsgID.LOCAL_POSITION,1520095816.2521806,9.0186920,11.4210091,-2.9747696
MsgID.LOCAL_VELOCITY,1520095816.2521806,-3.0699341,0.7841634,-0.1053782
MsgID.GLOBAL_POSITION,1520095816.2526760,-121.9938061,37.4138232,2.9740000
MsgID.LOCAL_VELOCITY,1520095816.2526760,-3.0600000,0.7800000,-0.1000000
MsgID.LOCAL_POSITION,1520095816.5037014,8.0875778,11.5387592,-2.9814568
MsgID.LOCAL_VELOCITY,1520095816.5037014,-3.7788882,0.3267565,0.0084741
MsgID.GLOBAL_POSITION,1520095816.5046725,-121.9938048,37.4138147,2.9810000
MsgID.LOCAL_VELOCITY,1520095816.5046725,-3.7800000,0.3200000,0.0100000
MsgID.STATE,1520095816.5196779,True,True
MsgID.GLOBAL_HOME,1520095816.5201793,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520095816.7557089,6.9837027,11.4119959,-2.9808638
MsgID.LOCAL_VELOCITY,1520095816.7557089,-4.4678497,-0.1474569,0.0593903
MsgID.GLOBAL_POSITION,1520095816.7576783,-121.9938062,37.4138049,2.9800000
MsgID.LOCAL_VELOCITY,1520095816.7576783,-4.4600000,-0.1400000,0.0500000
MsgID.LOCAL_POSITION,1520095817.0062008,5.6810617,11.2902308,-2.9911208
MsgID.LOCAL_VELOCITY,1520095817.0062008,-5.1251607,-0.5867893,0.1033496
MsgID.GLOBAL_POSITION,1520095817.0081916,-121.9938076,37.4137931,2.9910000
MsgID.LOCAL_VELOCITY,1520095817.0081916,-5.1200000,-0.5800000,0.1000000
MsgID.LOCAL_POSITION,1520095817.2541871,4.3918085,11.0690527,-2.9994171
MsgID.LOCAL_VELOCITY,1520095817.2541871,-5.6216707,-0.9393032,0.1700606
MsgID.GLOBAL_POSITION,1520095817.2546756,-121.9938101,37.4137815,2.9990000
MsgID.LOCAL_VELOCITY,1520095817.2546756,-5.6200000,-0.9400000,0.1700000
MsgID.GLOBAL_POSITION,1520095817.5076897,-121.9938112,37.4137700,2.9940000
MsgID.LOCAL_VELOCITY,1520095817.5076897,-6.0300000,-1.2600000,0.1800000
MsgID.LOCAL_POSITION,1520095817.5096929,3.1040366,10.9687700,-2.9945257
MsgID.LOCAL_VELOCITY,1520095817.5096929,-6.0392828,-1.2644645,0.1890518
MsgID.STATE,1520095817.5211909,True,True
MsgID.GLOBAL_HOME,1520095817.5226753,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520095817.7566948,-121.9938142,37.4137564,2.9690000
MsgID.LOCAL_VELOCITY,1520095817.7566948,-5.5600000,-1.4500000,0.1700000
MsgID.LOCAL_POSITION,1520095817.7582004,1.6000234,10.6988630,-2.9690180
MsgID.LOCAL_VELOCITY,1520095817.7582004,-5.5616441,-1.4507171,0.1705684
MsgID.GLOBAL_POSITION,1520095818.0071769,-121.9938206,37.4137449,2.9610000
MsgID.LOCAL_VELOCITY,1520095818.0071769,-3.7900000,-1.2600000,-0.0200000
MsgID.LOCAL_POSITION,1520095818.0076823,0.3222953,10.1325464,-2.9619102
MsgID.LOCAL_VELOCITY,1520095818.0076823,-3.7959702,-1.2688844,-0.0289651
MsgID.GLOBAL_POSITION,1520095818.2556818,-121.9938235,37.4137368,2.9620000
MsgID.LOCAL_VELOCITY,1520095818.2556818,-2.3400000,-1.1900000,-0.0400000
MsgID.LOCAL_POSITION,1520095818.2561791,-0.5775490,9.8729773,-2.9628735
MsgID.LOCAL_VELOCITY,1520095818.2561791,-2.3437493,-1.1941760,-0.0489165
MsgID.LOCAL_POSITION,1520095818.5061736,-1.1257093,9.6648264,-2.9523888
MsgID.LOCAL_VELOCITY,1520095818.5061736,-1.6970575,-2.1504550,-0.0858047
MsgID.GLOBAL_POSITION,1520095818.5061736,-121.9938259,37.4137319,2.9520000
MsgID.LOCAL_VELOCITY,1520095818.5061736,-1.6900000,-2.1500000,-0.0800000
MsgID.STATE,1520095818.5252090,True,True
MsgID.GLOBAL_HOME,1520095818.5261822,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520095818.7566760,-121.9938350,37.4137300,2.9450000
MsgID.LOCAL_VELOCITY,1520095818.7566760,-1.1600000,-3.1600000,-0.1300000
MsgID.LOCAL_POSITION,1520095818.7571807,-1.3363303,8.8478088,-2.9459252
MsgID.LOCAL_VELOCITY,1520095818.7571807,-1.1663884,-3.1633291,-0.1319946
MsgID.GLOBAL_POSITION,1520095819.0066717,-121.9938456,37.4137294,2.9410000
MsgID.LOCAL_VELOCITY,1520095819.0066717,-0.5700000,-4.0200000,-0.1700000
MsgID.LOCAL_POSITION,1520095819.0071733,-1.3982115,7.9085193,-2.9417546
MsgID.LOCAL_VELOCITY,1520095819.0071733,-0.5720091,-4.0215597,-0.1719436
MsgID.LOCAL_POSITION,1520095819.2576888,-1.5408330,6.9360642,-2.9556189
MsgID.LOCAL_VELOCITY,1520095819.2576888,-0.0790455,-4.7100859,-0.1541868
MsgID.GLOBAL_POSITION,1520095819.2586746,-121.9938566,37.4137281,2.9550000
MsgID.LOCAL_VELOCITY,1520095819.2586746,-0.0700000,-4.7100000,-0.1500000
MsgID.LOCAL_POSITION,1520095819.5086825,-1.6542020,5.5955720,-2.9752009
MsgID.LOCAL_VELOCITY,1520095819.5086825,0.4045508,-5.3197126,-0.1302739
MsgID.GLOBAL_POSITION,1520095819.5106766,-121.9938716,37.4137271,2.9750000
MsgID.LOCAL_VELOCITY,1520095819.5106766,0.4000000,-5.3100000,-0.1300000
MsgID.STATE,1520095819.5201771,True,True
MsgID.GLOBAL_HOME,1520095819.5206740,-121.9939346,37.4137420,0.0000000
MsgID.LOCAL_POSITION,1520095819.7606888,-1.4719540,4.3994546,-2.9814010
MsgID.LOCAL_VELOCITY,1520095819.7606888,0.8742982,-5.7391815,-0.0021212
MsgID.GLOBAL_POSITION,1520095819.7616901,-121.9938851,37.4137288,2.9810000
MsgID.LOCAL_VELOCITY,1520095819.7616901,0.8700000,-5.7300000,0.0000000
MsgID.LOCAL_POSITION,1520095820.0091743,-1.3032620,2.9194191,-2.9789016
MsgID.LOCAL_VELOCITY,1520095820.0091743,1.3908932,-6.0613785,0.0481603
MsgID.GLOBAL_POSITION,1520095820.0096734,-121.9939017,37.4137303,2.9780000
MsgID.LOCAL_VELOCITY,1520095820.0096734,1.3900000,-6.0600000,0.0400000
MsgID.LOCAL_POSITION,1520095820.2591732,-0.8444308,1.3827487,-2.9911175
MsgID.LOCAL_VELOCITY,1520095820.2591732,1.8446904,-5.5662327,0.0156016
MsgID.GLOBAL_POSITION,1520095820.2596760,-121.9939190,37.4137344,2.9910000
MsgID.LOCAL_VELOCITY,1520095820.2596760,1.8400000,-5.5600000,0.0100000
MsgID.GLOBAL_POSITION,1520095820.5116787,-121.9939336,37.4137405,3.0070000
MsgID.LOCAL_VELOCITY,1520095820.5116787,1.6000000,-3.7000000,0.1200000
MsgID.LOCAL_POSITION,1520095820.5121741,-0.1704256,0.0908607,-3.0078874
MsgID.LOCAL_VELOCITY,1520095820.5121741,1.6096770,-3.7034419,0.1292427
MsgID.STATE,1520095820.5232050,True,True
MsgID.GLOBAL_HOME,1520095820.5242007,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520095820.7606764,-121.9939408,37.4137414,3.0040000
MsgID.LOCAL_VELOCITY,1520095820.7606764,0.9800000,-2.1400000,0.1700000
MsgID.LOCAL_POSITION,1520095820.7611790,-0.0700886,-0.5519065,-3.0048168
MsgID.LOCAL_VELOCITY,1520095820.7611790,0.9889877,-2.1462629,0.1729897
MsgID.GLOBAL_POSITION,1520095821.0151911,-121.9939468,37.4137429,2.9930000
MsgID.LOCAL_VELOCITY,1520095821.0151911,0.4400000,-0.6500000,0.2100000
MsgID.LOCAL_POSITION,1520095821.0171812,0.0976851,-1.0876958,-2.9931347
MsgID.LOCAL_VELOCITY,1520095821.0171812,0.4491634,-0.6516317,0.2175425
MsgID.GLOBAL_POSITION,1520095821.2606728,-121.9939470,37.4137450,2.9830000
MsgID.LOCAL_VELOCITY,1520095821.2606728,0.1300000,0.7000000,0.1100000
MsgID.LOCAL_POSITION,1520095821.2631860,0.3299658,-1.1021312,-2.9833691
MsgID.LOCAL_VELOCITY,1520095821.2631860,0.1301996,0.7087868,0.1101046
MsgID.GLOBAL_POSITION,1520095821.5147071,-121.9939422,37.4137458,2.9950000
MsgID.LOCAL_VELOCITY,1520095821.5147071,-0.2200000,1.4600000,0.0400000
MsgID.LOCAL_POSITION,1520095821.5177069,0.4221084,-0.6781626,-2.9955311
MsgID.LOCAL_VELOCITY,1520095821.5177069,-0.2255110,1.4644035,0.0403588
MsgID.STATE,1520095821.5241809,True,True
MsgID.GLOBAL_HOME,1520095821.5251796,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520095821.7632046,-121.9939371,37.4137443,2.9970000
MsgID.LOCAL_VELOCITY,1520095821.7632046,-0.4900000,1.3000000,0.1200000
MsgID.LOCAL_POSITION,1520095821.7641852,0.2565272,-0.2232948,-2.9971812
MsgID.LOCAL_VELOCITY,1520095821.7641852,-0.4916113,1.3062713,0.1226233
MsgID.GLOBAL_POSITION,1520095822.0101759,-121.9939351,37.4137433,2.9800000
MsgID.LOCAL_VELOCITY,1520095822.0101759,-0.3200000,0.6200000,0.1400000
MsgID.LOCAL_POSITION,1520095822.0106752,0.1383140,-0.0438498,-2.9808662
MsgID.LOCAL_VELOCITY,1520095822.0106752,-0.3262815,0.6219853,0.1421149
MsgID.LOCAL_POSITION,1520095822.2616837,0.0222481,0.0857281,-2.9802158
MsgID.LOCAL_VELOCITY,1520095822.2616837,-0.0948199,0.1428352,0.0001270
MsgID.GLOBAL_POSITION,1520095822.2631762,-121.9939336,37.4137422,2.9800000
MsgID.LOCAL_VELOCITY,1520095822.2631762,-0.0900000,0.1400000,0.0000000
MsgID.GLOBAL_POSITION,1520095822.5136571,-121.9939326,37.4137407,2.9870000
MsgID.LOCAL_VELOCITY,1520095822.5136571,-0.0200000,0.0300000,0.0200000
MsgID.LOCAL_POSITION,1520095822.5141454,-0.1457779,0.1805056,-2.9878047
MsgID.LOCAL_VELOCITY,1520095822.5141454,-0.0256467,0.0399421,0.0295253
MsgID.STATE,1520095822.5231459,True,True
MsgID.GLOBAL_HOME,1520095822.5231459,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520095822.7623420,-121.9939350,37.4137405,2.8660000
MsgID.LOCAL_VELOCITY,1520095822.7623420,-0.0100000,0.0200000,0.9900000
MsgID.LOCAL_POSITION,1520095822.7628443,-0.1675799,-0.0328705,-2.8665440
MsgID.LOCAL_VELOCITY,1520095822.7628443,-0.0171484,0.0283022,0.9900905
MsgID.GLOBAL_POSITION,1520095823.0128443,-121.9939355,37.4137411,2.5550000
MsgID.LOCAL_VELOCITY,1520095823.0128443,0.0000000,0.0200000,1.5200000
MsgID.LOCAL_POSITION,1520095823.0133445,-0.0993735,-0.0857696,-2.5550158
MsgID.LOCAL_VELOCITY,1520095823.0133445,-0.0073300,0.0227834,1.5286853
MsgID.LOCAL_POSITION,1520095823.2633419,0.0590741,-0.0749042,-2.2878170
MsgID.LOCAL_VELOCITY,1520095823.2633419,-0.0046850,0.0243242,1.6748000
MsgID.GLOBAL_POSITION,1520095823.2638419,-121.9939354,37.4137425,2.2870000
MsgID.LOCAL_VELOCITY,1520095823.2638419,0.0000000,0.0200000,1.6700000
MsgID.GLOBAL_POSITION,1520095823.5163481,-121.9939337,37.4137433,1.7930000
MsgID.LOCAL_VELOCITY,1520095823.5163481,-0.0200000,0.0300000,1.8300000
MsgID.LOCAL_POSITION,1520095823.5173523,0.1434427,0.0755043,-1.7931807
MsgID.LOCAL_VELOCITY,1520095823.5173523,-0.0207056,0.0345130,1.8364166
MsgID.STATE,1520095823.5253596,True,True
MsgID.GLOBAL_HOME,1520095823.5263751,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,1520095823.7668443,-121.9939338,37.4137428,1.2560000
MsgID.LOCAL_VELOCITY,1520095823.7668443,-0.0200000,0.0300000,1.9300000
MsgID.LOCAL_POSITION,1520095823.7673452,0.0904480,0.0656736,-1.2568829
MsgID.LOCAL_VELOCITY,1520095823.7673452,-0.0272101,0.0350285,1.9353004
MsgID.GLOBAL_POSITION,1520095824.0138443,-121.9939337,37.4137414,0.8090000
MsgID.LOCAL_VELOCITY,1520095824.0138443,-0.0400000,0.0300000,1.9200000
MsgID.LOCAL_POSITION,1520095824.0143435,-0.0657101,0.0811543,-0.8089612
MsgID.LOCAL_VELOCITY,1520095824.0143435,-0.0402744,0.0306481,1.9293933
MsgID.LOCAL_POSITION,1520095824.2653499,-0.0912762,0.0720998,-0.2996094
MsgID.LOCAL_VELOCITY,1520095824.2653499,-0.0350157,0.0244330,1.9829829
